,recipe_id,recipe_name,ingredients,cooking_directions,prep_time,cook_time,total_time,Difficulty,image_url
155,258678,Salt 'n Pepper Chicken,egg^spring onions^fresh ginger^Shaoxing wine (Chinese rice wine)^soy sauce^garlic^white sugar^salt^ground white pepper^skinless boneless chicken breasts^sweet potato starch^sweet potato starch^quart vegetable oil for frying^lettuce leaves^salt^ground white pepper,"[""'directions': u'Prep"", '15 m', 'Cook', '2 m', 'Ready In', '37 m', 'Whisk egg, spring onions, ginger, Shaoxing wine, soy sauce, garlic, sugar, 1/2 teaspoon salt, and 1/2 teaspoon white pepper together in a bowl. Mix in chicken. Let marinate for 20 minutes.', 'Pour 1 cup plus 2 tablespoons sweet potato starch into a shallow bowl.', 'Heat oil to 340 degrees F (170 degrees C) in a large saucepan. Dredge chicken pieces in sweet potato starch; drop gently into the hot oil in batches. Cook until golden on the outside and no longer pink in the center, 2 to 3 minutes per batch. Transfer to a paper towel-lined plate using a slotted spoon.', ""Arrange lettuce leaves on a large serving plate. Place fried chicken on the lettuce leaves. Mix 1 tablespoon salt and 1 tablespoon white pepper together in a small bowl; sprinkle over chicken.'""]",15.0,2.0,17.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/2741899.jpg
156,48930,Chicken Marinade,soy sauce^vegetable oil^cooking sherry^brown sugar^garlic^boneless skinless chicken breast halves,"[""'directions': u'Prep"", '15 m', 'Cook', '12 m', 'Ready In', '4 h 30 m', 'In a medium bowl, mix soy sauce, vegetable oil, sherry, brown sugar, and garlic. Pour into a large resealable bag. Place chicken in the bag, and shake to coat. Marinate in the refrigerator at least 4 hours.', 'Preheat an outdoor grill for high heat, and lightly oil grate.', ""Place chicken on the prepared grill. Cook 6 to 8 minutes on each side, or until no longer pink and juices run clear. Discard remaining marinade.'""]",15.0,12.0,27.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/556050.jpg
157,230118,Gluten Free Rice Chicken Stuffing,water^gluten-free chicken bouillon granules^dried minced onion^butter^dried celery flakes^dried parsley^salt^dried sage^dried thyme^instant white rice,"[""'directions': u'Prep"", '10 m', 'Cook', '10 m', 'Ready In', '25 m', ""Combine water, chicken bouillon granules, minced onion, butter, celery flakes, parsley, salt, sage, and thyme in a microwave-safe 2-quart container. Heat in microwave oven on high until boiling, 2 to 3 minutes. Remove from microwave, stir rice into the liquid, and cover. Let rice stand until liquid is absorbed, 5 to 8 minutes. Stir well and serve.'""]",10.0,10.0,20.0,Easy,https://images.media-allrecipes.com/userphotos/250x250/228727.jpg
158,15679,Asian Beef with Snow Peas,soy sauce^rice wine^brown sugar^cornstarch^vegetable oil^minced fresh ginger root^minced garlic^beef round steak^snow peas,"[""'directions': u'Prep"", '5 m', 'Cook', '10 m', 'Ready In', '15 m', 'In a small bowl, combine the soy sauce, rice wine, brown sugar and cornstarch. Set aside.', ""Heat oil in a wok or skillet over medium high heat. Stir-fry ginger and garlic for 30 seconds. Add the steak and stir-fry for 2 minutes or until evenly browned. Add the snow peas and stir-fry for an additional 3 minutes. Add the soy sauce mixture, bring to a boil, stirring constantly. Lower heat and simmer until the sauce is thick and smooth. Serve immediately.'""]",5.0,10.0,15.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/4028731.jpg
159,192124,Chicken Cordon Bleu-ish Grilled Sandwich,bread^margarine divided^Swiss cheese^cooked chicken breast half^barbecue sauce^honey-cured deli ham,"[""'directions': u'Prep"", '5 m', 'Cook', '10 m', 'Ready In', '15 m', 'Spread one side of each slice of bread with margarine, and place a bread slice, margarine-side down, into a nonstick skillet over medium heat.', 'Place a slice of Swiss cheese, the cooked chicken breast, a layer of barbecue sauce, the ham slices, and the remaining Swiss cheese slice onto the bread slice in the skillet. Top the sandwich with the other bread slice, margarine-side up.', ""Gently fry the sandwich, flipping once, until the cheese is melted and gooey, and the bread is golden brown on both sides, about 5 minutes per side.'""]",5.0,10.0,15.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/1098394.jpg
160,233881,Bison Dog Roll-Ups,yellow cornmeal^refrigerated crescent rolls^honey mustard divided^American cheese^bison dogs^mayonnaise,"[""'directions': u'Prep"", '15 m', 'Cook', '12 m', 'Ready In', '27 m', 'Preheat oven to 375 degrees F. Sprinkle about 1 tablespoon of the cornmeal on a baking sheet. Unroll crescent rolls and place on top of cornmeal. Spread each crescent with 1 teaspoon of the honey mustard and sprinkle with 1 teaspoon of the cornmeal.', ""Top each crescent with 1/2 slice of cheese and place a bison dog at the wide end. Roll up the crescents around the bison dogs. Place roll-ups, seam sides down, on the prepared baking sheet. Sprinkle rolls with remaining cornmeal. Bake for 12 to 15 minutes or until crescents are golden. Combine remaining honey mustard and mayonnaise in a small bowl; serve with roll-ups.'""]",15.0,12.0,27.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/31252.jpg
161,231664,Sweet Teriyaki Beef Skewers,light brown sugar^soy sauce^pineapple juice (optional)^water^vegetable oil^large garlic cloves^boneless round steak cut into 1/4-inch slices^bamboo skewers soaked in water,"[""'directions': u'Prep"", '15 m', 'Cook', '6 m', 'Ready In', '1 d 21 m', 'Whisk brown sugar, soy sauce, pineapple juice, water, vegetable oil, and garlic together in a large bowl; drop beef slices into the mixture and stir to coat. Cover bowl with plastic wrap.', 'Marinate beef in refrigerator for 24 hours.', 'Remove beef from the marinade, shaking to remove any excess liquid. Discard marinade.', 'Thread beef slices in a zig-zag onto the skewers.', 'Preheat grill for medium heat and lightly oil the grate.', ""Cook skewers on preheated grill until the beef is cooked through, about 3 minutes per side.'""]",15.0,6.0,21.0,Easy,https://images.media-allrecipes.com/userphotos/250x250/270856.jpg
162,246646,Kalbi Ribs,water^white sugar^soy sauce^sesame oil^garlic^ground ginger^beef short ribs,"[""'directions': u'Prep"", '15 m', 'Cook', '6 m', 'Ready In', '8 h 21 m', 'Whisk water, sugar, soy sauce, sesame oil, garlic, and ginger together in a large glass or ceramic bowl. Add beef short ribs and toss to evenly coat. Cover the bowl with plastic wrap and marinate in the refrigerator, 8 hours to overnight.', 'Preheat an outdoor grill for medium-high heat and lightly oil the grate. Remove short ribs from the marinade and discard marinade.', ""Cook short ribs on the grill until evenly browned, 3 to 4 minutes per side. An instant-read thermometer inserted into the center should read 145 degrees F (63 degrees C).'""]",15.0,6.0,21.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/1096695.jpg
163,239985,Garlic Dill Burgers,ground beef^ketchup^garlic powder^dried dill^finely chopped dill pickles^mustard,"[""'directions': u'Prep"", '10 m', 'Cook', '15 m', 'Ready In', '25 m', 'Preheat an outdoor grill for medium-high heat and lightly oil the grate.', 'Combine ground beef, ketchup, garlic powder, dill, pickles, and mustard in a bowl using your hands; form into patties.', ""Grill patties on the preheated grill until desired doneness is reached, 7 to 8 minutes per side. An instant-read thermometer inserted into the center should read at least 160 degrees F (70 degrees C).'""]",10.0,15.0,25.0,Easy,https://images.media-allrecipes.com/userphotos/250x250/978831.jpg
164,139691,The Burger Your Mama Warned You About!,ground beef^red onion^green bell pepper^minced garlic^envelope dry onion soup mix^barbeque sauce^bread crumbs^Worcestershire sauce^salt^ground black pepper,"[""'directions': u'Prep"", '15 m', 'Cook', '12 m', 'Ready In', '1 h 27 m', 'Mix together the ground beef, red onion, green pepper, garlic, onion soup mix, barbeque sauce, bread crumbs, Worcestershire sauce, salt, and black pepper in a large mixing bowl. Divide the ground beef mixture into 8 equal balls and form each one into a patty. Place the patties on a baking sheet, cover, and refrigerate for at least one hour to allow all of the flavors to come together.', 'Preheat an outdoor grill for high heat and lightly oil grate.', ""Cook the patties to an internal temperature of 160 degrees F (71 degrees C), about 6 minutes per side for well done burgers.'""]",15.0,12.0,27.0,Easy,https://images.media-allrecipes.com/userphotos/250x250/663542.jpg
165,20589,T's Easy Chicken,olive oil^fresh lemon juice^diced onion^skinless boneless chicken breast halves^sliced fresh mushrooms^diced tomatoes drained,"[""'directions': u'Prep"", '10 m', 'Cook', '15 m', 'Ready In', '25 m', 'Heat oil, lemon juice and onion in a large skillet over medium heat. When onion is tender, add chicken, mushrooms and tomatoes.', ""Cook over medium high heat for 5 to 7 minutes each side, stirring occasionally, or until chicken is cooked through and no longer pink inside.'""]",10.0,15.0,25.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/1132325.jpg
166,260625,Crumbed Chicken Tenderloins (Air Fried),egg^dry bread crumbs^vegetable oil^chicken tenderloins,"[""'directions': u'Prep"", '15 m', 'Cook', '12 m', 'Ready In', '27 m', 'Preheat an air fryer to 350 degrees F (175 degrees C).', 'Whisk egg in a small bowl.', 'Mix bread crumbs and oil together in a second bowl until mixture becomes loose and crumbly.', ""Dip each chicken tenderloin into the bowl of egg; shake off any residual egg. Dip chicken into the crumb mixture, making sure it is evenly and fully covered. Lay chicken tenderloins into the basket of the air fryer. Cook until no longer pink in the center, about 12 minutes. An instant-read thermometer inserted into the center should read at least 165 degrees F (74 degrees C).'""]",15.0,12.0,27.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/3383814.jpg
167,223008,Easy Dorito® Taco Salad,ground beef^envelope taco seasoning mix^shredded Cheddar cheese^ranch dressing^Italian-style salad dressing^red onion^head lettuce shredded^nacho-flavor tortilla chips crushed into bite-size pieces,"[""'directions': u'Prep"", '15 m', 'Cook', '10 m', 'Ready In', '1 h 25 m', 'Cook ground beef in a skillet over medium heat, breaking the meat up as it cooks, until beef is browned and crumbly, about 10 minutes. Drain excess grease and stir in taco seasoning mix. Remove from heat and let stand until beef mixture is cool.', ""Mix ground beef with Cheddar cheese, ranch dressing, Italian dressing, and red onion in a large salad bowl. Chill the beef mixture until cold, at least 30 minutes. Lightly mix in lettuce and tortilla chips just before serving.'""]",15.0,10.0,25.0,Easy,https://images.media-allrecipes.com/userphotos/250x250/382540.jpg
168,23852,Creamy Chicken and Wild Rice Soup,chicken broth^water^cooked boneless chicken breast halves^quick cooking long grain and wild rice with seasoning packet^salt^ground black pepper^all-purpose flour^butter^heavy cream,"[""'directions': u'Prep"", '5 m', 'Cook', '20 m', 'Ready In', '25 m', 'In a large pot over medium heat, combine broth, water and chicken. Bring just to boiling, then stir in rice, reserving seasoning packet. Cover and remove from heat.', 'In a small bowl, combine salt, pepper and flour. In a medium saucepan over medium heat, melt butter. Stir in contents of seasoning packet until mixture is bubbly. Reduce heat to low, then stir in flour mixture by tablespoons, to form a roux. Whisk in cream, a little at a time, until fully incorporated and smooth. Cook until thickened, 5 minutes.', ""Stir cream mixture into broth and rice. Cook over medium heat until heated through, 10 to 15 minutes.'""]",5.0,20.0,25.0,Easy,https://images.media-allrecipes.com/userphotos/250x250/754607.jpg
169,47681,Gorgonzola Butter,Gorgonzola cheese^unsalted butter,"[""'directions': u'Prep"", '5 m', 'Ready In', '5 m', ""In a food processor, combine Gorgonzola cheese and butter. Process until smooth.'""]",5.0,5.0,10.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/871251.jpg
170,162124,Messy Burgers,ground chuck^garlic pepper^diced onion^butter^American cheese^hamburger buns,"[""'directions': u'Prep"", '5 m', 'Cook', '15 m', 'Ready In', '20 m', ""Place the ground chuck into a skillet over medium-high heat. Cook, stirring to crumble, until no longer pink. Drain the grease from the skillet and reduce the heat to medium-low. Add the onion and butter and season with garlic pepper. Cook, stirring frequently, until the onion is tender. Lay the slices of cheese on top of the meat. As the cheese starts to melt, fold the meat from the edges onto the cheese, keeping some of the meat under the cheese. Keep folding the meat until the cheese has completely melted and everything is well blended. Spoon onto hamburger buns to serve.'""]",5.0,15.0,20.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/4574222.jpg
171,16527,Dried Beef Ball,dried beef^cream cheese^green onions^Worcestershire sauce^seasoned salt,"[""'directions': u'Prep"", '10 m', 'Ready In', '10 m', 'Reserve about a half cup of chopped dried beef.', 'In a separate medium bowl, combine the remaining beef, cream cheese, green onions, Worcestershire sauce and seasoned salt. Mix well and roll into a ball.', ""Roll the ball in the reserved beef, coating the entire outside of the ball.'""]",10.0,10.0,20.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/4446588.jpg
172,146116,Whiskey-Marinated Steak,water^whiskey^pineapple juice^brown sugar^diced onion^teriyaki sauce^soy sauce^liquid smoke^minced garlic^rib-eye steaks,"[""'directions': u'Prep"", '15 m', 'Cook', '10 m', 'Ready In', '8 h 25 m', 'Whisk together the water, whiskey, pineapple juice, brown sugar, diced onion, teriyaki sauce, soy sauce, liquid smoke, and minced garlic in a bowl.', 'Lie the steaks in the bottom of a baking dish. Pour the marinade over the steaks; refrigerate overnight.', 'Preheat an outdoor grill for high heat, and lightly oil grate.', ""Grill steaks to desired doneness, 3 to 5 minutes per side for medium-rare. Allow steaks to rest for 5 to 10 minutes before serving.'""]",15.0,10.0,25.0,Easy,https://images.media-allrecipes.com/userphotos/250x250/614057.jpg
173,11815,Penne with Spicy Vodka Tomato Cream Sauce,uncooked penne pasta^extra virgin olive oil^garlic^crushed red pepper flakes^crushed tomatoes^salt^vodka^heavy whipping cream^chopped fresh parsley^links sweet Italian sausage,"[""'directions': u'Prep"", '10 m', 'Cook', '15 m', 'Ready In', '25 m', 'Bring a large pot of lightly salted water to a boil. Add pasta and cook for 8 to 10 minutes or until al dente; drain.', 'In large skillet, heat oil over moderate heat. Remove casing from sausage and add to skillet. Cook, breaking up the meat, until brown. Add garlic and red pepper and cook, stirring until garlic is golden brown.', 'Add tomatoes and salt; bring to boil. Reduce heat and simmer 15 minutes.', ""Add vodka and cream and bring to boil. Reduce heat to low and add pasta, toss for 1 minute. Stir in fresh parsley and serve!'""]",10.0,15.0,25.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/880924.jpg
174,256629,Pesto Chicken Kabobs,skinless boneless chicken breasts^pesto^fresh lemon juice^cherry tomatoes^red onion chunks^wooden skewers soaked in water for 20 minutes^salt and ground black pepper to taste,"[""'directions': u'Prep"", '15 m', 'Cook', '6 m', 'Ready In', '1 d 26 m', 'Combine chicken pieces, pesto, and lemon juice in a gallon-size resealable plastic bag; seal bag and toss to coat evenly. Marinate in the refrigerator for 24 hours.', 'Thread chicken, tomatoes, and onion alternately onto skewers. Season with salt and pepper.', 'Preheat Panasonic Countertop Induction Oven to Medium-High on the ""Grill"" setting.', 'Place the skewers into the grill pan and set the timer for 3 minutes.', 'Turn skewers and cook another 3 to 4 minutes or until chicken is cooked through. An instant-read thermometer inserted into the center should read at least 165 degrees F (74 degrees C).', ""Allow to rest for about 5 minutes.'""]",15.0,6.0,21.0,Easy,https://images.media-allrecipes.com/userphotos/250x250/935079.jpg
175,116003,Breaded SPAM® Steaks,quart vegetable oil for frying^fully cooked luncheon meat (such as SPAM®) cut into 1/4 inch slices^all-purpose flour^eggs beaten^Italian seasoned bread crumbs,"['\'directions\': u""Prep', '10 m', 'Cook', '10 m', 'Ready In', '20 m', 'Heat oil in a deep-fryer or large saucepan to 375 degrees F (190 degrees C).', ""Gently press the luncheon meat slices into the flour to coat and shake off the excess flour. Dip into the beaten egg, then press into bread crumbs. Gently toss between your hands so any bread crumbs that haven't stuck can fall away. Place the breaded luncheon meat slices onto a plate while breading the rest; do not stack."", 'Deep fry the luncheon meat a few slices at a time until hot and golden brown, 3 to 5 minutes. Drain on a paper towel lined plate before serving.""']",10.0,10.0,20.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/4560460.jpg
176,151444,BBQ Nachos,tortilla chips^smoked beef sausage^Cheddar cheese^barbeque sauce,"[""'directions': u'Prep"", '5 m', 'Cook', '1 m', 'Ready In', '6 m', 'Arrange the tortilla chips on a microwave-safe platter. Shred the sausage with a cheese grater; scatter evenly over the chips; top with Cheddar cheese. Drizzle the barbeque sauce over the nachos.', ""Heat in the microwave until the cheese melts, 15 to 30 seconds.'""]",5.0,1.0,6.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/5113369.jpg
177,233067,Cheddar Bacon Hamburgers with Horseradish,ground beef^shredded Cheddar cheese^bacon bits^prepared horseradish^garlic powder^salt^ground black pepper^hamburger buns,"[""'directions': u'Prep"", '10 m', 'Cook', '10 m', 'Ready In', '20 m', 'Preheat an outdoor grill for medium-high heat and lightly oil the grate.', 'Mix ground beef, Cheddar cheese, bacon bits, horseradish, garlic powder, salt, and pepper in a large bowl. Divide beef mixture into 4 equal parts and shape into patties.', 'Grill on the preheated grill until patties are no longer pink in the center, 5 to 7 minutes per side. An instant-read thermometer inserted into the center should read at least 160 degrees F (70 degrees C) for well-done.', ""Serve patties with hamburger buns.'""]",10.0,10.0,20.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/650151.jpg
178,214215,Bada Bing Pork Chops,Italian-style salad dressing^Worcestershire sauce^applesauce^hot pepper sauce^lime juiced^bone-in pork chops,"[""'directions': u'Prep"", '5 m', 'Cook', '15 m', 'Ready In', '8 h 20 m', 'Mix together the Italian dressing, Worcestershire sauce, applesauce, hot pepper sauce, and lime juice in a bowl. Pour the marinade over the pork chops, and refrigerate in marinade for 6 hours or overnight.', 'Preheat an outdoor grill for medium heat, and lightly oil the grate.', ""Remove the chops from the marinade, and pour marinade into a saucepan. Bring the marinade to a boil over medium heat, and allow to boil for about 1 minute. Place the pork chops onto the preheated grill, and grill until well browned and no longer pink in the middle, about 6 minutes per side, basting the chops occasionally with the marinade. An instant-read thermometer inserted into the center should read 145 degrees F (63 degrees C). Allow the marinade baste to cook completely onto the chops.'""]",5.0,15.0,20.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/4462513.jpg
179,258134,Lazy Longanisa (Filipino-Style Breakfast Sausage),smoked kielbasa sausage^brown sugar^white vinegar^soy sauce^water^vegetable oil,"[""'directions': u'Prep"", '10 m', 'Cook', '15 m', 'Ready In', '2 h 25 m', 'Combine sliced sausage, brown sugar, white vinegar, and soy sauce in a large plastic bag. Seal and marinate in the refrigerate, 2 hours to overnight.', ""Pour sausage mixture into a large skillet over medium-high heat. Add water and vegetable oil; cook and stir until liquid is reduced and sausage is browned, about 15 minutes.'""]",10.0,15.0,25.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/255051.jpg
180,246548,Grilled Steak Tips with Chimichurri,beef tips^canola oil^salt and ground black pepper to taste^minced flat-leaf parsley^olive oil^red wine vinegar^small red onion^garlic^pureed chipotle peppers in adobo sauce^smoked paprika^dried oregano,"[""'directions': u'Prep"", '20 m', 'Cook', '4 m', 'Ready In', '24 m', 'Preheat an outdoor grill for high heat and lightly oil the grate.', 'Toss beef tips with canola oil in a bowl; season with salt and pepper.', 'Grill steak tips until they are beginning to firm but still slightly pink in the center, 2 to 3 minutes per side.', ""Mix parsley, olive oil, red wine vinegar, red onion, garlic, chipotle peppers, paprika, and oregano together in a bowl; toss with grilled steak tips.'""]",20.0,4.0,24.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/2176929.jpg
181,258050,Garden Vegetable Rice,cooked chicken breast^pouch UNCLE BEN'S® READY RICE® Garden Vegetable^chopped pimentos^chicken,"[""'directions': u'Prep"", '5 m', 'Cook', '10 m', 'Ready In', '15 m', ""In a large saucepan, heat all ingredients together over medium-high until heated through. Serve while hot.'""]",5.0,10.0,15.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/2055713.jpg
182,219898,Thai Buffalo Wings,chicken wings^all-purpose flour^oil for deep frying^butter^hot pepper sauce (such as Frank's RedHot®)^chile-garlic sauce (such as Sriracha®)^Thai red chile paste^Asian sweet chile sauce (such as Mae Ploy® Sweet Chilli Sauce)^honey,"[""'directions': u'Prep"", '10 m', 'Cook', '10 m', 'Ready In', '1 h 20 m', 'Toss chicken wings with the flour in a large non-porous bowl to evenly coat. Cover the bowl with plastic wrap and refrigerate 60 to 90 minutes.', 'Heat oil in a deep-fryer or large saucepan to 375 degrees F (190 degrees C).', 'Combine butter, hot pepper sauce, chile-garlic sauce, Thai red chile paste, Asian sweet chile sauce, and honey in a small saucepan over low heat. Heat, stirring occasionally, until the butter is melted completely and the sauce is well blended, about 5 minutes; set aside.', 'Fry the chicken wings in the hot oil until they become golden brown and are no longer pink in the middle, 10 to 15 minutes. Remove the chicken wings to a serving bowl.', ""Pour the sauce over the chicken wings; stir to coat.'""]",10.0,10.0,20.0,Easy,https://images.media-allrecipes.com/userphotos/250x250/676150.jpg
183,137921,Asian-Inspired Honey-Vanilla Chicken,soy sauce^orange juice^hot pepper sauce^vanilla extract^light brown sugar^honey^minced garlic^garlic powder^Italian seasoning^sesame oil^vegetable oil^skinless boneless chicken breast meat,"[""'directions': u'Prep"", '15 m', 'Cook', '10 m', 'Ready In', '45 m', 'Stir together soy sauce, orange juice, hot pepper sauce, vanilla, brown sugar, and honey until dissolved. Season with minced garlic, garlic powder, and Italian seasoning. Whisk in sesame oil and vegetable oil until combined.', 'Toss chicken with marinade, cover, and refrigerate for at least 20 minutes.', 'Adjust oven rack to its top position, and turn oven on to Broil.', ""Place chicken into a baking dish or baking sheet. Broil until golden brown, 5 to 8 minutes. Turn chicken over, and continue broiling until no longer pink, about 5 minutes more.'""]",15.0,10.0,25.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/1453248.jpg
184,90451,Men Love This Steak,beef rib-eye steaks^steak seasoning^thick slices bacon^butter^Worcestershire sauce^Dijon mustard^thinly sliced red bell pepper^small mushrooms quartered^crumbled blue cheese,"[""'directions': u'Prep"", '10 m', 'Cook', '14 m', 'Ready In', '24 m', 'Prepare an outdoor grill using charcoal briquettes stacked 2 to 3 deep. Season the steaks on both sides with steak seasoning.', 'While the charcoal heats up, fry the bacon in a skillet over medium-high heat until crisp. Remove from the skillet and drain on paper towels. Leave grease in the pan.', 'When the charcoal is covered with gray ashes, put the steaks on the grill. Cook for 12 minutes, turning once, or to your desired degree of doneness.', 'While the steaks are cooking, stir the butter, Worcestershire sauce and mustard into the bacon grease. Cook and stir over medium-high heat until butter has melted. Add the red bell pepper and mushrooms; cook and stir until tender.', ""To serve, place steaks onto plates. Top with bacon, then blue cheese and then the vegetables. Serve immediately.'""]",10.0,14.0,24.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/1371654.jpg
185,246503,Best Bulgoki - Korean Barbeque Beef,scallions chopped^coarsely grated pear^dark soy sauce^sesame oil^mirin (Japanese sweet wine)^brown sugar^garlic^lime juice^grated fresh ginger^ground black pepper^red pepper flakes^beef top sirloin^Sauce:^soy sauce^water^gochujang (Korean chile paste)^brown sugar^mirin (Japanese sweet wine),"[""'directions': u'Prep"", '15 m', 'Cook', '9 m', 'Ready In', '8 h 24 m', 'Whisk scallions, pear, dark soy sauce, sesame oil, 1 tablespoon mirin, 1 tablespoon brown sugar, garlic, lime juice, ginger, black pepper, and red pepper flakes together in a bowl; pour into a resealable plastic bag. Add beef; coat with the marinade, squeeze out excess air, and seal the bag. Marinate in the refrigerator, 8 hours to overnight.', 'Preheat an outdoor grill for medium-high heat and lightly oil the grate.', 'Transfer beef slices from marinade to preheated grill, reserving marinade; cook until no longer pink in the center, about 3 minutes per side. Place beef in a serving dish.', ""Place marinade in a saucepan with soy sauce, water, gochujang, 1 teaspoon brown sugar, and 1 teaspoon mirin. Bring to a boil and cook until thickened to sauce consistency, 3 to 5 minutes. Pour sauce over beef.'""]",15.0,9.0,24.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/4515008.jpg
186,218925,Lindy's Bacon and Onion Cheese Spread,bacon^cream cheese^mayonnaise^freshly shredded Parmesan cheese^green onions,"[""'directions': u'Prep"", '15 m', 'Cook', '10 m', 'Ready In', '9 h 25 m', 'Cook the bacon in a large, deep skillet over medium-high heat, until evenly browned and crispy, about 10 minutes; drain on a paper towel-lined plate. Crumble once cool to the touch.', ""Beat the cream cheese and mayonnaise together in a bowl until light and fluffy. Add the Parmesan cheese, most of the crumbled bacon, and most of the green onion into the cream cheese mixture, reserving just enough bacon and green onion for garnish; stir until all ingredients are evenly incorporated. Chill in refrigerator until slightly firm, 1 to 2 hours; shape the mixture into a ball and roll in the reserved bacon and green onions. Return to refrigerator until set, 8 hours or overnight.'""]",15.0,10.0,25.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/4556295.jpg
187,240494,Chipped Beef Cheese Ball,cream cheese^chipped beef^celery^small onion^celery salt^paprika,"[""'directions': u'Prep"", '10 m', 'Ready In', '10 m', ""Mix cream cheese, chipped beef, celery, onion, and celery salt together in a bowl; form into a ball. Sprinkle paprika over cheese ball.'""]",10.0,10.0,20.0,Easy,https://images.media-allrecipes.com/userphotos/250x250/186089.jpg
188,172100,Meatloaf in a Mug,white bread torn into pieces^milk^Worcestershire sauce^ground beef^green onion^seasoned salt^ground black pepper,"[""'directions': u'Prep"", '10 m', 'Cook', '5 m', 'Ready In', '15 m', 'Place the torn bread into a small bowl, and pour in the milk and Worcestershire sauce; set aside for a few minutes for the bread to absorb the liquid. Add the ground beef, green onion, seasoned salt, and pepper to the bread; mix well and place into a 10 ounce, microwave-safe mug.', ""Cook in the microwave at 70 percent power until the meatloaf is firm and no longer pink in the center, 4 to 5 1/2 minutes depending on the microwave. Remove the meatloaf from the microwave, and allow to stand 2 minutes before serving.'""]",10.0,5.0,15.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/4898501.jpg
189,236424,Almond Cheddar Appetizers,mayonnaise^shredded aged Cheddar cheese^finely chopped slivered almonds^crisply cooked bacon^green onions^Worcestershire sauce^loaf baguette cut into 1- to 2-inch slices,"[""'directions': u'Prep"", '15 m', 'Cook', '10 m', 'Ready In', '25 m', 'Preheat oven to 375 degrees F (190 degrees C).', 'Mix mayonnaise, Cheddar cheese, almonds, bacon, green onions, and Worcestershire sauce in a bowl. Spread the mixture onto bread slices and arrange slices onto a baking sheet.', ""Bake in preheated oven until the topping begins to brown, 8 to 10 minutes.'""]",15.0,10.0,25.0,Easy,https://images.media-allrecipes.com/userphotos/250x250/1037655.jpg
190,16687,Lemon Pepper Chicken I,butter^ground black pepper^skinless boneless chicken breast half^fresh lemon juice,"[""'directions': u'Prep"", '5 m', 'Cook', '15 m', 'Ready In', '20 m', 'Melt butter in a small skillet. Pepper the skillet with 1/2 tablespoon of the pepper, then lay the chicken breast onto the pepper. Squeeze fresh lemon juice onto the chicken, then season with the remaining pepper.', ""Saute chicken breast for about 5 to 7 minutes, then turn to the other side, squeeze lemon juice onto the other side and saute for another 5 to 7 minutes (or until chicken is cooked through and juices run clear).'""]",5.0,15.0,20.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/836141.jpg
191,19863,Best Burger Ever,extra-lean ground beef^dry onion soup mix^egg^hot pepper sauce^Worcestershire sauce^ground black pepper^rolled oats,"[""'directions': u'Prep"", '10 m', 'Cook', '10 m', 'Ready In', '20 m', 'Preheat an outdoor grill for medium high heat and lightly oil grate.', 'In a large bowl, combine the beef, onion soup mix, egg, hot sauce and oats. Shape into 6 patties.', ""Grill patties over medium high heat for 10 to 20 minutes, or to desired doneness.'""]",10.0,10.0,20.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/4483978.jpg
192,54073,Sweet and Sour Green Beans,green beans drained juices reserved^bacon^chopped onion^all-purpose flour^apple cider vinegar^sugar^salt^pepper,"[""'directions': u'Prep"", '10 m', 'Cook', '17 m', 'Ready In', '27 m', 'Cook bacon in a medium skillet over medium-high heat, stirring occasionally, until well-browned. Add onion and cook until translucent. Stir in flour and cook 2 minutes more.', ""Pour vinegar and 3/4 cup of the reserved green bean liquid into the pan. Add sugar, salt, and pepper, and stir to combine. Bring to a boil, reduce to a simmer, and stir in the green beans. Continue cooking at a low simmer until beans are hot.'""]",10.0,17.0,27.0,Easy,https://images.media-allrecipes.com/userphotos/250x250/365856.jpg
